LPERMNO,year,avg_return,sd_return
10065,2019,0.05604835886890978,0.02689547539552625
10065,2020,0.054198778026144756,0.030467315088689426
10065,2021,0.07113393857212215,0.19214565103423548
10078,2006,0.26118014784797117,0.0659280610180551
10078,2007,0.42449517773097917,0.3377298336365875
10078,2008,0.9190220352153435,0.2761975956761286
10078,2009,0.9996181937429649,0.14292609296276593
10078,2010,1.010875787656904,0.037578782664562924
10085,2006,0.9596927705001094,0.0582697503198308
10100,2006,3.261110204908796,5.853633440670624
10100,2007,1.0737804772484867,0.37882418106667465
10100,2008,0.9518986862429135,0.23468970463058836
10100,2009,1.001712176485513,0.2004048316301388
10100,2010,1.0471012689786166,0.22179888637559092
10100,2011,1.1862426466164022,0.514592772050437
10100,2012,0.950122350802297,0.22375435180618297
10100,2013,0.8717792011622959,0.3589189007468065
10104,2006,0.7607065997038548,0.29693006256551774
10104,2007,0.8750481169667428,0.2860359514876666
10104,2008,0.9221044991411039,0.3812863954001998
10104,2009,0.6992806873540531,0.24587470811235437
10104,2010,0.8546929547318712,0.16967200499331178
10104,2011,0.9809478625444296,0.07384879721645445
10104,2012,1.0073176178594603,0.14415487948467223
10104,2013,1.1008394708581226,0.2775494833700646
10104,2014,1.2207768086530215,0.5333345748917959
10104,2015,1.0526418462726335,0.273540612870621
10104,2016,1.0758884574352572,0.3464972258712772
10104,2017,1.2153452358356815,0.6905057095492717
10104,2018,1.1146041493846788,0.5272844575727333
10104,2019,1.2356410596840464,0.8042310430397444
10104,2020,1.3003220850393233,1.0351587377470914
10104,2021,1.202520043591588,1.2395297930553275
10107,2006,0.837294906125457,0.20715026381431884
10107,2007,0.8430116186040194,0.12957116425711798
10107,2008,0.8498473957849946,0.127163380948134
10107,2009,0.5095839758432065,0.2716942787940374
10107,2010,0.6614216106364306,0.17646339081108856
10107,2011,0.7213395003277174,0.09775565307474914
10107,2012,0.7792062268171115,0.03909562087456947
10107,2013,0.8350719082250244,0.14363324495788427
10107,2014,0.9235300331429731,0.2767649749237005
10107,2015,0.844393547119779,0.37004886174627977
10107,2016,0.6677770972816486,0.536040977411877
10107,2017,0.6425570378007728,0.5635005969010283
10107,2018,1.0034996782021197,1.2177202331674608
10107,2019,1.072033878934803,1.2153195776174333
10107,2020,1.5577412891010363,1.8080789353401325
10107,2021,1.8898971673791292,2.467412418058903
10119,2006,0.6917461332808859,0.055470654705587444
10119,2007,0.7096521882911544,0.08532373212251625
10137,2006,0.30573454889090285,0.07153143027846366
10137,2007,0.32285007215469574,0.1035487868606351
10137,2008,0.27108498547607673,0.037669528331338006
10137,2009,0.24813559852168188,0.04775044206958619
10137,2010,0.24519409131072328,0.03788986136816086
10137,2011,0.24392137637525235,0.041223712837119994
10138,2006,1.0269574099503107,0.43250878633307394
10138,2007,0.6738463908668075,0.140937308843262
10138,2008,0.7685855204223188,0.31587314606703537
10138,2009,0.604154332960816,0.16369754554130037
10138,2010,0.667126710967851,0.13497202737326808
10138,2011,0.546977894059921,0.1842572125440173
10138,2012,0.5612853064058856,0.07851619899204827
10138,2013,0.597855931440097,0.046685865357372736
10138,2014,0.6219640555636714,0.06207527906698734
10138,2015,0.614775027129796,0.07525735017248023
10138,2016,0.6009477209624756,0.08383969520019346
10138,2017,0.6805357210642192,0.21868939572471804
10138,2018,0.6339321628952593,0.2841782769852335
10138,2019,0.5829714360771604,0.22169563408921636
10138,2020,0.620981650776839,0.36881004774197135
10138,2021,0.6920814777087401,0.7074846748625734
10143,2006,0.9855384436467272,0.11788363329837794
10143,2007,0.9837086150900884,0.08151349113977739
10143,2008,1.0209874606549627,0.11147234818071824
10143,2009,0.9969112883339852,0.06009504270621927
10143,2010,1.101630404424865,0.27661052240260475
10145,2006,0.4269473450647113,0.167335967731784
10145,2007,0.42677971541096743,0.14346480130629086
10145,2008,0.4182593126596267,0.14581397270737845
10145,2009,0.39693471622043996,0.14854102618566928
10145,2010,0.3968679573291474,0.11878512121001503
10145,2011,0.4026034683926191,0.0884032687836987
10145,2012,0.4004432587307473,0.06339769486016339
10145,2013,0.4352404723741262,0.05141440939612282
10145,2014,0.4613464348090134,0.11676040997030723
10145,2015,0.47015308729248523,0.16316792117760506
10145,2016,0.506710015430581,0.2738960362920167
10145,2017,0.594232460339967,0.4951745256015704
10145,2018,0.6592575268189168,0.6819459676249844
10145,2019,0.4993308421315616,0.3639701970106827
10145,2020,0.5392722340683643,0.4782967993394282
10145,2021,0.7039648390424538,0.8582034678274966
10147,2006,0.8832492963871049,0.20583147860825918
10147,2007,0.9036555322680262,0.15632964305839642
10147,2008,0.8975574980437095,0.17601908534959132
10147,2009,0.8935826990482401,0.1769216345077405
10147,2010,0.942607789168383,0.08960836039386384
10147,2011,1.031413690562658,0.13362100100959765
10147,2012,1.1143839059301819,0.3425655041758403
10147,2013,1.113773766767234,0.3526802999547812
10147,2014,1.0340769886606425,0.19598336451078055
10147,2015,1.105133132973208,0.37254937965723545
10147,2016,1.1143430476255338,0.46198890686878485
10163,2006,1.0796131830454212,0.5044907991239019
10163,2007,1.2869309830448783,0.9827691180794744
10163,2008,1.0672782601066209,0.6630750240726633
10163,2009,0.7736439350378602,0.18098888445572037
10163,2010,0.7431229666643816,0.22692818632009426
10163,2011,0.7619935699611406,0.18427715266778547
10163,2012,0.743452935029142,0.20601403364504983
10180,2006,1.1132236298591867,2.809459853825435
10180,2007,0.9415141352714518,0.7932937739589117
10180,2008,0.7931463597536645,0.716420038937322
10180,2009,0.3706015017085904,0.33696807873634793
10180,2010,0.9834925971842259,1.1588591156114563
10180,2011,1.8285792399667893,1.5975790204687466
10180,2012,3.3990527260074566,11.31898221832098
10180,2013,2.3598034352811603,3.110376654284324
10180,2014,2.8416105246106746,4.77031526630825
10180,2015,2.99149185041854,5.772955568360158
10180,2016,3.501579479067209,4.331660943338337
10180,2017,2.5808371409356154,3.9397429764489043
10180,2018,1.0766906200507014,1.31888431395137
10180,2019,0.6209884733015418,0.5488053977872951
10180,2020,1.2194986093850317,1.9157645619719612
10182,2006,0.8756798956820582,0.2648613049011223
10182,2007,0.8927397204804642,0.22260414202781104
10182,2008,0.8749894775006516,0.2669152696597115
10182,2009,0.8922490275264878,0.2270986992224539
10182,2010,0.9403104502312889,0.1266908619894905
10182,2011,0.9865865535856361,0.05518142241816491
10182,2012,1.0038383985552413,0.05727047750407779
10182,2013,1.0033392034916924,0.04272975200427565
10182,2014,1.0526281346642716,0.15090212684373938
10182,2015,1.0863399358263428,0.20436192428362687
10182,2016,1.3400420735261682,0.936983793012825
10182,2017,1.3280787390407316,0.8077821776493902
10182,2018,1.189199071557956,0.4649377481253665
10182,2019,1.2821561498106642,0.692122132645884
10182,2020,1.4907345837500712,1.1734186686230934
10201,2010,1.4298034736851843,1.0489789045829407
10201,2011,1.6419922339168145,1.4684135381471644
10201,2012,1.416855550701431,1.2090690603311622
10201,2013,0.9610709765951378,0.5337100425848786
10201,2014,0.7423550564684884,0.09315226131416848
10201,2015,0.6838141268837653,0.0797515938555338
10201,2016,0.6492633996772451,0.061307936461763676
10201,2017,0.6415279113116398,0.07172372920949918
10201,2018,0.5958992053673524,0.17173674686297052
10201,2019,0.5860931656485897,0.18538005808981708
10201,2020,0.5811607564269744,0.19621933306113706
10201,2021,0.5873624375240203,0.1716361991933282
10205,2006,0.8119920148502905,0.0910184254280711
10205,2007,0.8461099915443281,0.18342840881631528
10205,2008,0.7343230708415504,0.06600828856337262
10205,2009,0.6769722566823017,0.09479716920854692
10205,2010,0.7004406001176307,0.07696823535557198
10207,2006,0.26858739898970807,0.06279035992013349
10207,2007,0.24192020766903047,0.03290510922377508
10207,2008,0.19585359993701337,0.034892100705391255
10207,2009,0.17783788786173058,0.04181462986698043
10207,2010,0.1864656456242054,0.023799865702772427
10207,2011,0.18668530099259387,0.015982163563816883
10207,2012,0.17302857222578016,0.01663324809245751
10207,2013,0.17136360871392495,0.008170279381403602
10207,2014,0.16931384909526734,0.021839511186182794
10207,2015,0.1556134327562275,0.013612184921643244
10207,2016,0.150247638203448,0.022791607244297567
10207,2017,0.15234732842140944,0.04612098278165455
10207,2018,0.14811221853266449,0.06995227754790248
10207,2019,0.12163095150047429,0.020985867936018747
10207,2020,0.11124460154434074,0.01854376754788264
10207,2021,0.11736785684934278,0.054744844908754066
10211,2006,0.8409680389139836,1.3804676510631473
10220,2010,0.8920312336908899,0.25928442779106525
10220,2011,0.8673316558570175,0.27856961890451654
10220,2012,0.8711411837973356,0.27037774339020065
10220,2013,0.867434732581865,0.25400700184537195
10220,2014,0.8835404266617765,0.2036094963271591
10220,2015,0.795074846284414,0.14985934400031745
10220,2016,0.755226334219716,0.18131711160867522
10220,2017,0.8051994108719949,0.3129939790032765
10220,2018,0.8777448303227025,0.4909695142027225
10220,2019,0.8940821307451237,0.5462007849578835
10220,2020,0.9144070102557068,0.6386681451959124
10220,2021,0.8834913303194464,0.5600247171873506
10225,2006,0.2526149781730179,0.024162418559635336
10225,2007,0.2605802501708519,0.03447608353111722
10225,2008,0.22646547566471362,0.06307747388658813
10225,2009,0.1777037631806923,0.06196391116933169
10225,2010,0.19259063930047635,0.06611647158618755
10225,2011,0.22131844587458802,0.08073498537027184
10225,2012,0.22035480216493902,0.07120301048819963
10225,2013,0.2734205384856276,0.10486559543410376
10225,2014,0.2563835840188259,0.12863932127378216
10232,2006,0.9069884869466824,0.18108007842057686
10232,2007,0.8152612163192254,0.13579525277044027
10232,2008,0.666321058585762,0.20330070152478813
10232,2009,0.5929606841368503,0.17676500970690223
10232,2010,0.5806302481873454,0.1290420384526415
10232,2011,0.5587527717736995,0.10968929746001613
10232,2012,0.49640445981228226,0.0676205832780059
10232,2013,0.4883013089117859,0.036943908212256696
10232,2014,0.4683161963544455,0.10679507409130105
10232,2015,0.4538931881005963,0.12099069242587844
10232,2016,0.44496530599636447,0.14027762934406068
10232,2017,0.45320563570347777,0.19939700879330108
10232,2018,0.48443234047329364,0.3325356809357397
10232,2019,0.37704442956889894,0.14471048371691228
10232,2020,0.31996727549863896,0.059048720556082714
10232,2021,0.3412793376908357,0.192830514716176
10238,2006,0.7579926038406903,0.42321922395253775
10238,2007,0.9847952438263059,0.06319362968304366
10238,2008,0.9507976746055187,0.1159707823137383
10239,2006,0.5411947299267994,0.18644302541101956
10239,2007,0.5150835102788527,0.15855865987188478
10239,2008,0.4815104689031827,0.1631302071191507
10239,2009,0.41242291138052073,0.10567126513636135
10239,2010,0.4196849145480151,0.07319170365724655
10239,2011,0.41015944009887223,0.0739504682772537
10239,2012,0.4001368034327121,0.06704897626070254
10239,2013,0.44399376187369516,0.0824619233896401
10239,2014,0.46623573242383415,0.08273505238237668
10239,2015,0.4211452869171356,0.07670730324823638
10239,2016,0.4407215665439724,0.07878663065086014
10239,2017,0.42675296627812936,0.0758328253232382
10239,2018,0.41275538549387636,0.0864261487111175
10239,2019,0.3107750457887461,0.05696424308974579
10239,2020,0.2707463486570681,0.05347396259124079
10239,2021,0.3641754146473351,0.0965259639366737
10252,2006,0.5871430737038825,0.18405662649480917
10252,2007,0.5726079139885096,0.17806773959419975
10252,2008,0.5583325840803508,0.18383540857121955
10252,2009,0.5296899920056815,0.1899320563494281
10252,2010,0.5367241089556865,0.13999058619581592
10252,2011,0.5343018754249036,0.10723095255933852
10252,2012,0.5402719117602252,0.05900340606825018
10252,2013,0.5617413077050646,0.041132075171760214
10252,2014,0.5773565488219342,0.096424535838744
10252,2015,0.5999022948650391,0.1768745977733644
10252,2016,0.6224606340704953,0.2685924167827272
10252,2017,0.7234264008773541,0.5195150857080056
10252,2018,0.7727751685345956,0.701023229569853
10252,2019,0.6735013741469208,0.46185894664444793
10252,2020,0.6195680979598985,0.35988219315989034
10252,2021,0.6657244516591783,0.5207540488280058
10257,2006,0.24904433277116647,0.03461404896571764
10257,2007,0.2555876819374096,0.06586443521159566
10257,2008,0.8066066864389251,0.44941434204487996
10257,2009,1.1670638481893243,0.529721016625461
10257,2010,0.7638636797718639,0.3160482182156805
10257,2011,1.4791280451959465,1.0055623724986984
10257,2012,1.2648250030415624,0.7464856786453
10257,2013,0.8605824949847305,0.301856736683165
10257,2014,1.0089753565903246,0.4629013482931369
10257,2015,0.9099986721374486,0.4552848178942165
10257,2016,1.1491915354314444,0.598222758803067
10257,2017,1.3862485436112126,0.9034736159926136
10257,2018,1.1075670055028817,0.39807340859543283
10257,2019,0.9277024555876083,0.3488839248134167
10257,2020,0.9626519628674921,0.3009326805170205
10257,2021,1.6074776113377836,0.9537283229172366
10259,2006,1.2345558327439683,0.6030396997071399
10259,2007,1.658502768501668,1.542629996971074
10259,2008,1.5740939010884711,1.4046506354951411
10259,2009,1.2955169930600365,0.6547086472402881
10259,2010,1.1309341338079115,0.30479797750163207
10259,2011,0.9843106157875677,0.13415112596043788
10259,2012,0.9244248066276409,0.1779550802719414
10259,2013,0.9092190573204822,0.2225941930548061
10259,2014,0.8919700791502835,0.25899249744462294
10259,2015,0.8841499749234402,0.2865043752422156
10259,2016,0.9126970812449715,0.22890412201066457
10259,2017,1.016918424344809,0.24438649284657174
10259,2018,0.7158323747168596,0.5616660425574965
10259,2019,0.03350885810591266,0.0071239202179028596
10259,2020,0.042428912065249125,0.008528773323803033
10271,2006,0.5699326086877279,0.04064878503706701
10271,2007,0.5724608623265293,0.017866532814007935
10271,2008,0.5790188668840425,0.07075686419412458
10290,2006,0.5494937788090701,0.10567892137452495
10290,2007,0.5594928706563995,0.038365152160063525
10290,2008,0.5695808492283847,0.04198836143394349
10290,2009,0.5292723722304167,0.03137405330780036
10290,2010,0.5256354017866218,0.036505944961826686
10290,2011,0.5133094542367928,0.14958265476417812
10290,2012,0.5946012606618087,0.285647734059297
10294,2006,0.5429660409264137,0.22370824751916776
10294,2007,0.4452321614401436,0.2736991308239777
10294,2008,0.46188163735283005,0.23861574486871026
10294,2009,0.45717201336226043,0.23937204204979062
10294,2010,0.5039759213225194,0.196770537754472
10294,2011,0.5543810056314555,0.13429970110010817
10294,2012,0.5642707872718548,0.09497487951784406
10294,2013,0.5540753750138866,0.04094337282882822
10294,2014,0.5471921214320868,0.03194240449390243
10294,2015,0.5518863170551701,0.05405508446283454
10294,2016,0.5250821055315337,0.038662429944264574
10294,2017,0.49806980967685616,0.43876759792344505
10294,2018,0.4643891202026026,0.08379519875807055
10294,2019,0.44579755841270274,0.026831352669241262
10294,2020,0.4263771491409241,0.05309894020737406
10294,2021,0.4509444277234395,0.15786155595819684
10297,2006,0.4299598728017033,0.06544764259883519
10297,2007,0.4191088884099691,0.05545538705083403
10297,2008,0.39037556894350584,0.07987820017185826
10297,2009,0.3717247338342986,0.06530873849008446
10297,2010,0.36821395441584187,0.029562019271644955
10297,2011,0.3763407584686819,0.031988917186743224
10297,2012,0.37486284542824344,0.059151942969791524
10297,2013,0.39348353555714644,0.13789885354107725
10297,2014,0.35811918837656276,0.08011960309807495
10297,2015,0.33206526509298756,0.044002194429548495
10297,2016,0.3273090445952427,0.06883299829293495
10297,2017,0.507800460155257,0.25944721788592207
10299,2006,0.8454122233306,0.18045146908263907
10299,2007,0.837281692178989,0.1404254157013858
10299,2008,0.8149093387826664,0.15550772517774783
10299,2009,0.7959614479030852,0.12711851153906198
10299,2010,0.8124077025422579,0.04614992088853527
10299,2011,0.8072341845483002,0.03206790248962844
10299,2012,0.8097235212683502,0.08798120289181353
10299,2013,0.8647556321268606,0.2646543305366807
10299,2014,0.8131784127104339,0.19568413960949724
10299,2015,0.7869356375427882,0.16872088475926308
10299,2016,0.804302553509011,0.27318693833941077
10299,2017,0.8865285940017004,0.6157132188043465
10302,2006,0.8438663623349454,0.3310477832551789
10302,2007,0.8658522027625986,0.27445375688924295
10302,2008,0.7171068542044854,0.3689579016257292
10302,2009,0.23524933069007878,0.03317149549758365
10302,2010,0.24521637359407766,0.033431121394625694
10302,2011,0.27680058013954106,0.07204895517925054
10302,2012,0.24413849084679828,0.0424448383833715
10302,2013,0.2179959002739032,0.03291545065822814
10302,2014,0.21611992220264564,0.02654885139761134
10302,2015,0.2232694877204471,0.02560220959386545
10302,2016,0.24624624458285027,0.1268219581364063
10302,2017,0.24774684422522977,0.12958970516348126
10302,2018,0.2622264899643077,0.1700187305120759
10302,2019,0.3510298961387953,0.4048764072170485
10302,2020,0.3673294699396856,0.4233036917326779
10304,2006,3.7961600167231238,7.722533933423503
10304,2007,1.0636013510770885,1.85001027732373
10304,2008,0.4914924978873667,0.13479913342368072
10304,2009,0.4500705975233975,0.1922429730278065
10304,2010,0.4344995634539858,0.20579839179293896
10308,2006,0.5822196207768933,0.098216547272138
10308,2007,0.524594488132658,0.12436439726495702
10308,2008,0.5132046792064838,0.11444056348402809
10308,2009,0.4981170040998394,0.10150953291939124
10308,2010,0.44389276688405266,0.07656361660335098
10308,2011,0.4017344988623131,0.06131307684499464
10308,2012,0.42349049434254715,0.02680343426710824
10308,2013,0.45034314680187004,0.04636761722341926
10308,2014,0.46143629479602577,0.07622409073540423
10308,2015,0.4193459272296737,0.08453263930963786
10308,2016,0.4085568473063525,0.13569381039017153
10308,2017,0.4218966463449877,0.18999745360582185
10308,2018,0.4227364243551959,0.19145307056752414
10308,2019,0.407341383092879,0.17868995558837306
10308,2020,0.3939747154316921,0.17088890672157225
10308,2021,0.4091287529771425,0.2761083185242632
10318,2006,1.7496364498381796,0.7747517851868351
10318,2007,1.1627589372786509,0.4918196267569299
10318,2008,1.1153943269701936,0.4556259487808571
10318,2009,1.145034310904693,0.4079766607503232
10318,2010,0.7997150427818457,0.23785455537519484
10318,2011,0.8248248657998566,0.1283351844332849
10318,2012,0.8231516970445008,0.1316521928089508
10318,2013,0.9028506612742182,0.12070427401385732
10318,2014,0.9583123331476835,0.22408773013534933
10318,2015,0.9454583256143866,0.20327425217953343
10318,2016,1.0618682517028797,0.510354522059655
10318,2017,1.3334836128322856,1.1256854546718928
10318,2018,1.4962023451972726,1.5431373111107496
10318,2019,1.6892734239649971,1.9110215064713572
10318,2020,1.8558748674262682,2.4715289666844797
10318,2021,2.5960713964800606,4.262993807439758
10324,2006,0.940083438907319,0.07625748773263283
10324,2007,0.9609711555359406,0.07042389145007306
10324,2008,0.9320737855733826,0.03966780020185371
10324,2009,0.916843650306437,0.05455857344047317
10324,2010,0.9257787920823815,0.06917897735224882
10324,2011,0.9762830950073567,0.27588787283478616
10333,2006,0.021475244272300333,0.05658010395998555
10333,2007,0.03652269200818929,0.10426844238894695
10333,2008,0.011881855553312426,0.0159566124964448
10333,2009,0.006027730647691364,0.012975548909277032
10333,2010,0.014944830437017612,0.0343665736858153
10333,2011,0.03334652817474998,0.0706453844759227
10333,2012,0.04035967142223665,0.01813020332315249
10333,2013,0.08870250283232269,0.07257540938728638
10333,2014,0.09489042008896989,0.10832029368919928
10333,2015,0.0858008990845657,0.08824697956306936
10333,2016,0.1373442656049983,0.25501588518105756
10333,2017,0.9620544229271477,0.9919780460998703
10333,2018,1.1233180535685863,0.5694983190158058
10333,2019,1.0682518645396097,0.8412501120953046
10333,2020,1.2464891656916113,0.9838743057244405
10333,2021,1.3460111116901943,1.1499765151078947
10353,2006,0.09061291117426246,0.051924510823736676
10353,2007,0.08660808758802543,0.028170458110618718
10353,2008,0.08221219197778672,0.026976444439299085
10353,2009,0.08109190065878862,0.017148102533442622
10353,2010,0.09119200091191403,0.02872864604019288
10353,2015,0.8327123413754022,0.3629068820392302
10353,2016,0.7033967314417571,0.21343413165301556
10353,2017,0.8618800636955628,0.2813803718757866
10371,2006,3.8046787829633892,7.0550744692753335
10371,2007,1.526116641393849,2.3590118239351616
10371,2008,0.8970813247852764,0.2899198001715678
10371,2009,0.8570674060206255,0.3332000378910492
10371,2010,0.12695880178685087,0.09811287148281193
10375,2006,0.3547737138476936,0.10181484683128261
10375,2007,0.34598153668721165,0.11643325095986923
10375,2008,0.28646601405153016,0.028401675140765935
10375,2009,0.270329542737896,0.020754236107621213
10375,2010,0.2668197545839889,0.022549574958311325
10375,2011,0.2476761097489798,0.042294163812206444
10375,2012,0.23787408198881196,0.04690487056286799
10375,2013,0.24010625379020822,0.036657473611701095
10375,2014,0.2422847236175394,0.027981975422015245
10375,2015,0.2313901575169205,0.03557590172458237
10375,2016,0.23185161043595798,0.02806199472113099
10375,2017,0.24670937306745114,0.027700307695585263
10375,2018,0.2566022312530877,0.0603687092847056
10375,2019,0.24737962161082855,0.04379435191178864
10382,2006,0.9376957854103145,0.15543839904033743
10382,2007,1.1232155762602203,0.25271496209647043
10382,2008,1.0188907840939072,0.19182173655278287
10382,2009,1.0052367252145464,0.1342705302827141
10382,2010,0.8990406257515087,0.13501554667796745
10382,2011,0.9956132180936801,0.11118630558989602
10382,2012,0.9769271335368677,0.11718645731849026
10382,2013,1.0278646727550804,0.15994893385091408
10382,2014,0.9937912493325453,0.22254741891156554
10382,2015,0.8042585798906475,0.16568922559901483
10382,2016,1.0994201798956895,0.24728351383346928
10382,2017,1.0693786720608691,0.22725726139813704
10382,2018,0.8391247520797084,0.140439443724705
10382,2019,0.8567068526900133,0.1384151830377223
10382,2020,0.9846357229863674,0.19860677719022418
10382,2021,0.9867062404542839,0.24044940833059988
10383,2006,1.2025176511425801,0.8279920769789064
10383,2007,1.2252373762975974,0.9144337230485922
10383,2008,0.8722470225318817,0.30429666737843664
10395,2006,1.7546184633971322,0.512278201098446
10395,2007,1.812294906712076,0.39645471264508814
10395,2008,1.8431094840064017,0.34269781310413233
10395,2009,1.8865992237085774,0.25741446832048626
10395,2010,1.901773089109501,0.21755811649144993
10395,2011,1.9723652559622507,0.08911132970133764
10395,2012,2.019602638966161,0.081710906478012
10395,2013,2.0719159329955446,0.20228348067264368
10395,2014,2.1172581594754005,0.3008722675863268
10395,2015,2.183970594965619,0.456431280468333
10395,2016,2.2198477663051293,0.5424094921464593
10395,2017,1.2037841494092376,0.4553437813655397
10395,2018,1.2558316716671654,0.6432346379844265
10395,2019,1.324966683987974,0.7655198706142234
10397,2006,0.7124876291254634,0.22555014851954736
10397,2007,0.7187965318661628,0.20236470173264626
10397,2008,0.7345669687736726,0.1864377842528993
10397,2009,0.5954120880614107,0.1857436316508987
10397,2010,0.7235088409439185,0.17771443166631998
10397,2011,0.8066659529372242,0.2432070202233884
10397,2012,0.7787081753001466,0.22676239697751935
10397,2013,0.7654484496572586,0.2556950568761523
10397,2014,0.5104263096256471,0.1899058139021691
10397,2015,0.5368816486199027,0.2032377141540271
10397,2016,0.5655791888550754,0.2251056227939099
10397,2017,0.6089361977479932,0.24885498121177474
10397,2018,0.7533977456958906,0.38417060398843333
10397,2019,0.6874196413248918,0.32582383803635817
10397,2020,0.6810166571493659,0.37063178221702964
10397,2021,0.746771325207829,0.4081944011885292
10404,2006,0.342837423683367,0.11932078574181453
10404,2007,0.335594354448945,0.04641231626205837
10404,2008,0.3283367006013666,0.033874931752111086
10404,2009,0.6150844520425566,0.30900949667492367
10404,2010,0.823460504245297,0.07693663023735624
10421,2006,0.7445662559975501,0.1922931667030509
10421,2007,0.7610970584818355,0.15149610816662915
10421,2008,0.7725467268583122,0.1305979057304044
10421,2009,0.8105203625106898,0.14319162557932055
10421,2010,0.8196491088044362,0.08381739918436493
10421,2011,0.844185607028149,0.12095928545906959
10421,2012,0.7641832861681249,0.08075364258784709
10421,2013,0.7771360240368886,0.04608035667151631
10421,2014,0.7524033796469182,0.07771227774389328
10421,2015,0.7975166252635028,0.13410514846032798
10421,2016,0.8284704211859117,0.2176581016044519
10421,2017,0.8249377011362187,0.2022373395751321
10421,2018,0.9141826069679725,0.396508636700046
10421,2019,0.9550656276794119,0.3851138934485655
10421,2020,0.6440003619069643,0.2959233688729429
10421,2021,0.830682521237559,0.27065210688229424
10443,2006,2.674077957425719,0.7010348663277187
10443,2007,2.7491727571174964,0.5281572503049718
10443,2008,2.6842952513691585,0.6892010160019243
10443,2009,2.6850722711623183,0.6686922349862243
