LPERMNO,year,stand_dev
22752,2011,0.014128906
22752,2012,0.009791167
22752,2013,0.010282822
22752,2014,0.01204296
22752,2015,0.01377077
22752,2016,0.013216713
22752,2017,0.009901974
22752,2018,0.012563999
22752,2019,0.011557661
22752,2020,0.02005821
22752,2021,0.014797676
22753,2006,0.021893416
22753,2007,0.024468318
22753,2008,0.092642269
22753,2009,0.076151391
22753,2010,0.039322948
22753,2011,0.041920815
22753,2012,0.031296291
22779,2006,0.01777661
22779,2007,0.015941151
22779,2008,0.045815887
22779,2009,0.035258325
22779,2010,0.021701857
22779,2011,0.016900755
22779,2012,0.013510847
22779,2013,0.0115514
22779,2014,0.010568626
22779,2015,0.013942803
22779,2016,0.012734662
22779,2017,0.010636889
22779,2018,0.013490116
22779,2019,0.015542618
22779,2020,0.027662433
22779,2021,0.01238802
22825,2006,0.019703827
22825,2007,0.02809774
22825,2008,0.043765033
22825,2009,0.029324613
22825,2010,0.021224786
22825,2011,0.027039028
22825,2012,0.022198075
22825,2013,0.016689765
22825,2014,0.017649412
22825,2015,0.018851368
22825,2016,0.01599072
22825,2017,0.016065121
22825,2018,0.01985731
22825,2019,0.020482255
22825,2020,0.05659247
22825,2021,0.014279868
22840,2006,0.009871413
22840,2007,0.010494754
22840,2008,0.030863469
22840,2009,0.021115927
22840,2010,0.01371695
22840,2011,0.015860343
22840,2012,0.013932678
22840,2013,0.011157183
22840,2014,0.025109351
22859,2006,0.007188101
22859,2007,0.01104834
22859,2008,0.020410098
22859,2009,0.012978263
22859,2010,0.011172219
22859,2011,0.008126271
22905,2006,0.026211533
22905,2007,0.017942559
22905,2008,0.027176308
22905,2009,0.027489866
22905,2010,0.000784076
22921,2006,0.02251994
22921,2007,0.029987695
22921,2008,0.03609672
22921,2009,0.035584572
22921,2010,0.030762091
22921,2011,0.031322744
22921,2012,0.028065862
22921,2013,0.025311327
22921,2014,0.024647332
22921,2015,0.026807992
22921,2016,0.037645225
22947,2006,0.009507799
23026,2006,0.009829808
23026,2007,0.014375236
23026,2008,0.029983375
23026,2009,0.01948317
23026,2010,0.012100417
23026,2011,0.01485466
23026,2012,0.009672368
23026,2013,0.012434981
23026,2014,0.012983502
23026,2015,0.013763409
23026,2016,0.015774082
23026,2017,0.010254522
23026,2018,0.013313931
23026,2019,0.009143121
23026,2020,0.033343837
23026,2021,0.012300132
23042,2006,0.010143135
23042,2007,0.014956849
23042,2008,0.022756415
23042,2009,0.015780674
23042,2010,0.009902162
23042,2011,0.017695428
23042,2012,0.008898417
23042,2013,0.008858404
23042,2014,0.009646416
23042,2015,0.015604401
23042,2016,0.013567264
23077,2006,0.009313248
23077,2007,0.009999267
23077,2008,0.020102254
23077,2009,0.01388159
23077,2010,0.009239019
23077,2011,0.010376694
23077,2012,0.007608262
23077,2013,0.019238724
23085,2006,0.008951395
23085,2007,0.011313313
23085,2008,0.022954166
23085,2009,0.01272485
23085,2010,0.010774674
23085,2011,0.012443599
23085,2012,0.007005678
23085,2013,0.00895719
23085,2014,0.009827892
23085,2015,0.013098844
23085,2016,0.011409253
23085,2017,0.017095942
23085,2018,0.026634022
23114,2006,0.007694801
23114,2007,0.012138749
23114,2008,0.022122519
23114,2009,0.013001331
23114,2010,0.008743518
23114,2011,0.010679845
23114,2012,0.007197121
23182,2006,0.010924582
23182,2007,0.017681652
23182,2008,0.034867249
23182,2009,0.024610871
23182,2010,0.015461044
23182,2011,0.016650184
23182,2012,0.012501603
23182,2013,0.012737774
23182,2014,0.012560081
23182,2015,0.018235915
23182,2016,0.017257962
23182,2017,0.011287343
23182,2018,0.015794678
23182,2019,0.011344986
23182,2020,0.032203118
23182,2021,0.013494618
23229,2006,0.01057493
23229,2007,0.012292963
23229,2008,0.026594182
23229,2009,0.015432051
23229,2010,0.011802669
23229,2011,0.013370529
23229,2012,0.007834659
23229,2013,0.009049886
23229,2014,0.009898743
23229,2015,0.012747064
23229,2016,0.011018046
23229,2017,0.006878555
23229,2018,0.010968143
23229,2019,0.009072567
23229,2020,0.024408145
23229,2021,0.011426964
23297,2006,0.018717737
23297,2007,0.018875583
23297,2008,0.05538139
23297,2009,0.042574768
23297,2010,0.023286786
23297,2011,0.024432232
23297,2012,0.017840312
23297,2013,0.013662621
23297,2014,0.014033676
23297,2015,0.014141526
23297,2016,0.017471447
23297,2017,0.018863919
23297,2018,0.022037034
23297,2019,0.020558584
23297,2020,0.073117469
23297,2021,0.03025412
23309,2006,0.0157942
23309,2007,0.022513312
23318,2006,0.006408762
23326,2006,0.013251808
23326,2007,0.019284966
23393,2006,0.010774961
23393,2007,0.012112143
23393,2008,0.018523437
23393,2009,0.012595925
23393,2010,0.011482396
23393,2011,0.014168786
23393,2012,0.01029304
23393,2013,0.009181362
23393,2014,0.007931192
23393,2015,0.009580849
23393,2016,0.01213786
23393,2017,0.009342728
23393,2018,0.015064481
23393,2019,0.012676212
23393,2020,0.020682965
23393,2021,0.01086115
23472,2006,0.078757812
23472,2007,0.048474184
23472,2008,0.086609473
23472,2009,0.217958318
23473,2006,0.008874906
23473,2007,0.016403733
23473,2008,0.041557283
23473,2009,0.026526354
23473,2010,0.013060478
23473,2011,0.018082904
23473,2012,0.009701237
23473,2013,0.009252297
23473,2014,0.008284584
23473,2015,0.0111808
23473,2016,0.010555784
23473,2017,0.010618454
23473,2018,0.013491828
23473,2019,0.010797531
23473,2020,0.037290238
23473,2021,0.015998584
23501,2006,0.009165643
23501,2007,0.01304079
23501,2008,0.027890627
23501,2009,0.020205404
23501,2010,0.012003726
23501,2011,0.013152067
23501,2012,0.007245174
23501,2013,0.009465677
23501,2014,0.013348216
23501,2015,0.013781176
23501,2016,0.045216442
23536,2006,0.008429991
23536,2007,0.010578209
23536,2008,0.019008941
23536,2009,0.012342463
23536,2010,0.010096448
23536,2011,0.011860469
23536,2012,0.007229548
23536,2013,0.009042939
23536,2014,0.010514891
23536,2015,0.012816584
23536,2016,0.011363834
23536,2017,0.007310497
23536,2018,0.010906701
23536,2019,0.008984827
23536,2020,0.026921841
23536,2021,0.01231929
23537,2006,0.023819191
23537,2007,0.028471522
23537,2008,0.137482889
23552,2006,0.070354545
23579,2006,0.014944188
23579,2007,0.017933224
23579,2008,0.04677191
23579,2009,0.064399791
23579,2010,0.028643491
23579,2011,0.027940216
23579,2012,0.021930571
23579,2013,0.019586582
23579,2014,0.016780714
23579,2015,0.015379464
23579,2016,0.01741721
23579,2017,0.011489768
23579,2018,0.016076152
23579,2019,0.017668388
23579,2020,0.042465172
23579,2021,0.018311404
23660,2006,0.010514281
23660,2007,0.014463973
23660,2008,0.028494468
23660,2009,0.020787644
23660,2010,0.013952674
23660,2011,0.020080216
23660,2012,0.010372489
23660,2013,0.009149254
23660,2014,0.011576632
23660,2015,0.011246092
23660,2016,0.01245912
23660,2017,0.011084154
23660,2018,0.014964129
23660,2019,0.013288589
23660,2020,0.032725667
23660,2021,0.014622599
23712,2006,0.01282247
23712,2007,0.017117795
23712,2008,0.031992457
23712,2009,0.017293175
23712,2010,0.012094903
23712,2011,0.014142203
23712,2012,0.009142369
23712,2013,0.009486668
23712,2014,0.012187709
23712,2015,0.013812633
23712,2016,0.011921708
23712,2017,0.007917962
23712,2018,0.011627912
23712,2019,0.008406773
23712,2020,0.025461882
23712,2021,0.011822979
23819,2006,0.02196107
23819,2007,0.015713068
23819,2008,0.044672098
23819,2009,0.032274401
23819,2010,0.027021835
23819,2011,0.031256552
23819,2012,0.01760771
23819,2013,0.016001769
23819,2014,0.019751682
23819,2015,0.021982154
23819,2016,0.021197603
23819,2017,0.01431286
23819,2018,0.018835698
23819,2019,0.023886069
23819,2020,0.058579563
23819,2021,0.027864959
23835,2006,0.01155027
23835,2007,0.013586283
23835,2008,0.037156807
23835,2009,0.021664329
23835,2010,0.015735463
23835,2011,0.016147129
23835,2012,0.009240152
23835,2013,0.012183358
23835,2014,0.013476799
23835,2015,0.019743946
23835,2016,0.014704852
23835,2017,0.010788089
23835,2018,0.011766094
23835,2019,0.009475658
23835,2020,0.036371486
23835,2021,0.014323479
23887,2006,0.010418245
23887,2007,0.013528186
23887,2008,0.033087147
23887,2009,0.023251261
23887,2010,0.014235884
23887,2011,0.019635085
23887,2012,0.023248304
23887,2013,0.017372532
23887,2014,0.019467845
23887,2015,0.023083823
23887,2016,0.026175104
23887,2017,0.045638075
23887,2018,0.050259562
23887,2019,0.059891389
23887,2020,0.33590246
23916,2006,0.011938473
23916,2007,0.015055307
23916,2008,0.043304377
23916,2009,0.042018651
23916,2010,0.019138873
23916,2011,0.02332044
23916,2012,0.014226327
23916,2013,0.012350785
23916,2014,0.013139954
23916,2015,0.014969525
23931,2006,0.008663008
23931,2007,0.013392708
23931,2008,0.0202923
23931,2009,0.011973022
23931,2010,0.009501052
23931,2011,0.011004699
23931,2012,0.00750757
23931,2013,0.008762423
23931,2014,0.009428147
23931,2015,0.011884546
23931,2016,0.011056753
23931,2017,0.006856322
23931,2018,0.011203248
23931,2019,0.008995386
23931,2020,0.024576429
23931,2021,0.012047338
23975,2006,0.019161838
23975,2007,0.024232143
23975,2008,0.034947402
23975,2009,0.026442212
23975,2010,0.016645842
23975,2011,0.021795337
23975,2012,0.015241223
23975,2013,0.012468885
23975,2014,0.013920462
23975,2015,0.015142625
23975,2016,0.018413545
23975,2017,0.001398289
23990,2006,0.01356912
23990,2007,0.016266305
23990,2008,0.047263731
23990,2009,0.044588215
24010,2006,0.008392625
24010,2007,0.014904791
24010,2008,0.027294375
24010,2009,0.015882836
24010,2010,0.011801126
24010,2011,0.01244523
24010,2012,0.008139661
24010,2013,0.011127982
24010,2014,0.010651373
24010,2015,0.013004605
24010,2016,0.011575546
24010,2017,0.008432346
24010,2018,0.011302592
24010,2019,0.008858857
24010,2020,0.029488272
24010,2021,0.012776034
24046,2006,0.011077737
24046,2007,0.009442517
24046,2008,0.031114556
24053,2006,0.009741636
24053,2007,0.013777843
24053,2008,0.025302498
24053,2009,0.015829022
24053,2010,0.0109613
24053,2011,0.011948676
24053,2012,0.007533621
24053,2013,0.009123993
24053,2014,0.009075644
24053,2015,0.012882351
24053,2016,0.010198573
24053,2017,0.00854406
24053,2018,0.01107632
24053,2019,0.008730857
24053,2020,0.031048855
24053,2021,0.011423711
24096,2006,0.009290308
24096,2007,0.013220795
24096,2008,0.020164866
24097,2006,0.026715685
24097,2007,0.028404087
24097,2008,0.040543198
24097,2009,0.041894363
24097,2010,0.028923511
24097,2011,0.085307184
24109,2006,0.008916006
24109,2007,0.013330714
24109,2008,0.026018608
24109,2009,0.016487207
24109,2010,0.010427074
24109,2011,0.011946825
24109,2012,0.008036038
24109,2013,0.009210881
24109,2014,0.010511554
24109,2015,0.012138217
24109,2016,0.011161003
24109,2017,0.00689791
24109,2018,0.010885043
24109,2019,0.008581171
24109,2020,0.024250198
24109,2021,0.010405943
24193,2006,0.024975342
24193,2007,0.020633433
24193,2008,0.052091674
24193,2009,0.067727153
24193,2010,0.023792334
24193,2011,0.026388222
24193,2012,0.03217061
24193,2013,0.03363222
24193,2014,0.021342486
24193,2015,0.045866783
24205,2006,0.008997504
24205,2007,0.014705034
24205,2008,0.030645884
24205,2009,0.016129262
24205,2010,0.011783285
24205,2011,0.011569812
24205,2012,0.007313843
24205,2013,0.009476171
24205,2014,0.010015573
24205,2015,0.011940795
24205,2016,0.011278845
24205,2017,0.007226053
24205,2018,0.010592712
24205,2019,0.009075169
24205,2020,0.026173622
24205,2021,0.01384922
24221,2006,0.01016068
24221,2007,0.016320696
24221,2008,0.041934428
24221,2009,0.022213908
24221,2010,0.017322989
24221,2011,0.015033539
24221,2012,0.009692989
24248,2006,0.009331921
24248,2007,0.013571297
24248,2008,0.024242675
24248,2009,0.015744593
24248,2010,0.01182583
24248,2011,0.01333877
24248,2012,0.007733604
24248,2013,0.009436145
24248,2014,0.009660019
24248,2015,0.012715551
24248,2016,0.012203462
24248,2017,0.008344852
24248,2018,0.011597977
24248,2019,0.010006583
24248,2020,0.032678078
24248,2021,0.014795269
24264,2006,0.022749193
24264,2007,0.028362416
24272,2006,0.016028381
24272,2007,0.016968299
24272,2008,0.043894823
24272,2009,0.047317238
24272,2010,0.026199334
24272,2011,0.027335055
24272,2012,0.015940197
24272,2013,0.014812236
24272,2014,0.010866643
24272,2015,0.013552585
24272,2016,0.013291438
24272,2017,0.010067644
24272,2018,0.015314857
24272,2019,0.012540051
24272,2020,0.029670785
24272,2021,0.015236885
24328,2006,0.011743536
24328,2007,0.014613287
24328,2008,0.041507412
24328,2009,0.02639489
24328,2010,0.019010102
24328,2011,0.024291616
24328,2012,0.018505798
24328,2013,0.015518306
24328,2014,0.0177616
24328,2015,0.020064922
24328,2016,0.022934555
24328,2017,0.018403421
24328,2018,0.027016011
24328,2019,0.032803166
24328,2020,0.054328103
24328,2021,0.03424123
24360,2006,0.008821304
24360,2007,0.003228955
24432,2006,0.007191609
24432,2007,0.010473728
24432,2008,0.021514204
24432,2009,0.021812554
24432,2010,0.011170415
24432,2011,0.014464849
24432,2012,0.009272199
24432,2013,0.009281444
24432,2014,0.009921262
24432,2015,0.012696518
24432,2016,0.011676098
24432,2017,0.007601402
24432,2018,0.012519331
24440,2006,0.010070622
24440,2007,0.014425685
24440,2008,0.02942149
24440,2009,0.016809894
24440,2010,0.013817508
24440,2011,0.015548798
24440,2012,0.008432467
24440,2013,0.01244777
24440,2014,0.010170619
24440,2015,0.013239454
24440,2016,0.013647347
24440,2017,0.007658736
24440,2018,0.011545288
24440,2019,0.008782581
24440,2020,0.027918411
24440,2021,0.011929726
24441,2006,0.032923661
24441,2007,0.028743865
24441,2008,0.074490919
24441,2009,0.056713795
24441,2010,0.03078938
24441,2011,0.035761168
24441,2012,0.029621748
24441,2013,0.032726522
24441,2014,0.039106605
24441,2015,0.050186918
24441,2016,0.045079196
24441,2017,0.031471216
24441,2018,0.031370534
24441,2019,0.036146803
24441,2020,0.06492428
24441,2021,0.041288409
24459,2006,0.006947697
24459,2007,0.013508652
24459,2008,0.025894056
24459,2009,0.02243053
24459,2010,0.01696328
24459,2011,0.017741846
24459,2012,0.019238866
24459,2013,0.025979729
24459,2014,0.019427986
24459,2015,0.01478915
24459,2016,0.021688356
24459,2017,0.024488198
24459,2018,0.027592284
24459,2019,0.037943933
24459,2020,0.067526574
24459,2021,0.064908947
24476,2006,0.018123507
24476,2007,0.01522113
24476,2008,0.028113414
24476,2009,0.025061128
24476,2010,0.018606451
24476,2011,0.031097862
24476,2012,0.020350343
24476,2013,0.01591339
24476,2014,0.016611279
24476,2015,0.019642353
24476,2016,0.023843522
24476,2017,0.028963295
24476,2018,0.031301227
24476,2019,0.027935118
24476,2020,0.037311624
24476,2021,0.026536104
24563,2006,0.018621923
24563,2007,0.012218406
24628,2006,0.008582821
24628,2007,0.021819212
24628,2008,0.096702905
24628,2009,0.1411083
24643,2006,0.016811454
24643,2007,0.021263323
24643,2008,0.051674812
24643,2009,0.045109172
24643,2010,0.023537248
24643,2011,0.027134271
24643,2012,0.017791635
24643,2013,0.015346511
24643,2014,0.019001542
24643,2015,0.024121976
24643,2016,0.051977301
24643,2017,0.020330188
24643,2018,0.025373586
24643,2019,0.018789296
24643,2020,0.047467446
24643,2021,0.021399225
24766,2006,0.009135072
24766,2007,0.01179414
24766,2008,0.024964755
24766,2009,0.020638737
24766,2010,0.014209197
24766,2011,0.016066044
24766,2012,0.00978281
24766,2013,0.010074502
24766,2014,0.012035949
24766,2015,0.012725305
24766,2016,0.010417554
24766,2017,0.007681119
24766,2018,0.017092519
24766,2019,0.013753984
24766,2020,0.025103488
24766,2021,0.012249322
24942,2006,0.010292661
24942,2007,0.012463875
24942,2008,0.022875764
24942,2009,0.018328825
24942,2010,0.012902576
24942,2011,0.01517671
24942,2012,0.009542273
24942,2013,0.010286061
24942,2014,0.012008506
24942,2015,0.012558932
24942,2016,0.011129233
24942,2017,0.008043013
24942,2018,0.014848967
24942,2019,0.013197588
24942,2020,0.093673983
24951,2006,0.029259453
24951,2007,0.028732462
24951,2008,0.068933765
24951,2009,0.079645662
24951,2010,0.05940022
24969,2006,0.011154275
24969,2007,0.013422933
24969,2008,0.021685694
24969,2009,0.016020467
24969,2010,0.01247483
24969,2011,0.014729139
24969,2012,0.008451225
24969,2013,0.009501371
24969,2014,0.010878149
24969,2015,0.012514305
24969,2016,0.01224429
24969,2017,0.014421915
24969,2018,0.01118205
24969,2019,0.008438431
24969,2020,0.032438932
24969,2021,0.014070324
24985,2006,0.007632127
24985,2007,0.011240306
24985,2008,0.026056867
24985,2009,0.019627433
24985,2010,0.011853434
24985,2011,0.014149336
24985,2012,0.008886462
24985,2013,0.009459759
24985,2014,0.011547695
24985,2015,0.012422916
24985,2016,0.011541735
24985,2017,0.007420193
24985,2018,0.011604961
24985,2019,0.008978116
24985,2020,0.027181934
24985,2021,0.011306193
25013,2006,0.012546393
25013,2007,0.01849463
25013,2008,0.038098071
25013,2009,0.02169154
25072,2006,0.013615112
25072,2007,0.002570593
25081,2006,0.010718452
25081,2007,0.018912427
25081,2008,0.053786356
25081,2009,0.052167183
25081,2010,0.021115212
25081,2011,0.025367746
25081,2012,0.016290114
25081,2013,0.012413846
25081,2014,0.013007184
25081,2015,0.017830183
25081,2016,0.020402879
25081,2017,0.014064476
25081,2018,0.015075169
25081,2019,0.016872478
25081,2020,0.047803834
25081,2021,0.021302523
25099,2006,0.008848949
25099,2007,0.012292444
25099,2008,0.023772993
25099,2009,0.026203638
25099,2010,0.012542649
25099,2011,0.01385613
25099,2012,0.009105172
25099,2013,0.00971668
25099,2014,0.012733893
25099,2015,0.010765195
25129,2006,0.008056436
25129,2007,0.012660966
25129,2008,0.033649849
25129,2009,0.029157891
25129,2010,0.013640123
25129,2011,0.019053856
25129,2012,0.010859965
25129,2013,0.01031256
25129,2014,0.010785857
25129,2015,0.012493872
25129,2016,0.013712212
25129,2017,0.011941863
25129,2018,0.012215588
25129,2019,0.011658793
25129,2020,0.031170829
25129,2021,0.01520784
25232,2006,0.014460103
25232,2007,0.01413867
25232,2008,0.036704726
25232,2009,0.020659647
25232,2010,0.015412228
25232,2011,0.016154626
25232,2012,0.010424885
25232,2013,0.020733468
25232,2014,0.016260105
25232,2015,0.029090265
25232,2016,0.02884947
25232,2017,0.01407651
25232,2018,0.014969588
25232,2019,0.012240858
25232,2020,0.058851301
25232,2021,0.019251135
25304,2006,0.017543395
25304,2007,0.018950885
25304,2008,0.042775763
25304,2009,0.032843284
25304,2010,0.022279066
25304,2011,0.026280562
25304,2012,0.019539567
25304,2013,0.014681719
25304,2014,0.019118661
25304,2015,0.02620053
25304,2016,0.043536649
25304,2017,0.026964713
25304,2018,0.028458428
25304,2019,0.030088534
25304,2020,0.060074791
25304,2021,0.033498971
25320,2006,0.008159116
25320,2007,0.012258091
25320,2008,0.020045736
25320,2009,0.012424281
25320,2010,0.009070027
25320,2011,0.010707637
25320,2012,0.0078361
25320,2013,0.01261884
25320,2014,0.009382783
25320,2015,0.010868163
25320,2016,0.012881391
25320,2017,0.014582712
25320,2018,0.019409741
25320,2019,0.015271348
25320,2020,0.020318478
25320,2021,0.013823382
25348,2006,0.01034135
25348,2007,0.004033231
25419,2006,0.016173784
25419,2007,0.019612235
25419,2008,0.036976244
25419,2009,0.04201308
25419,2010,0.02566926
25419,2011,0.024961853
25419,2012,0.023014284
25419,2013,0.020952107
25419,2014,0.016011052
25419,2015,0.019312618
25419,2016,0.0173556
25419,2017,0.014259667
25419,2018,0.020561977
25419,2019,0.01888203
25419,2020,0.039308051
25419,2021,0.017567544
25443,2006,0.006812592
25443,2007,0.014372082
25443,2008,0.023114943
25443,2009,0.028858104
25452,2006,0.020051726
25452,2007,0.019631303
25452,2008,0.031920234
25452,2009,0.035324077
25452,2010,0.023757454
25452,2011,0.033254777
25452,2012,0.021313953
25452,2013,0.016223589
25452,2014,0.018210487
25452,2015,0.020795522
25452,2016,0.024889204
25452,2017,0.027981917
25452,2018,0.036306077
25452,2019,0.042584205
25452,2020,0.032365903
25452,2021,0.05476773
25487,2006,0.019516312
25487,2007,0.027755162
25487,2008,0.093486598
25487,2009,0.10404602
25487,2010,0.037367721
25487,2011,0.031164028
25487,2012,0.029277725
25487,2013,0.022355726
25487,2014,0.021837956
25487,2015,0.024116701
25487,2016,0.038097976
25487,2017,0.031905119
25487,2018,0.033483347
25487,2019,0.026568744
25487,2020,0.077356331
25487,2021,0.079736881
25582,2006,0.01971798
25582,2007,0.017106846
25582,2008,0.032976121
25582,2009,0.025692694
25582,2010,0.018408168
25582,2011,0.020755033
25582,2012,0.013050382
25582,2013,0.013094496
25582,2014,0.011104405
25582,2015,0.014401369
25582,2016,0.013572685
25582,2017,0.008523826
25582,2018,0.017889626
25582,2019,0.014678513
25582,2020,0.025988533
25582,2021,0.012786238
25590,2006,0.010420692
25590,2007,0.012108896
25590,2008,0.032264189
25590,2009,0.02071678
25590,2010,0.018089861
25590,2011,0.022882821
25590,2012,0.01542672
25590,2013,0.0117703
25590,2014,0.011615322
25590,2015,0.01505687
25590,2016,0.014734652
25590,2017,0.01132384
25590,2018,0.013371053
25590,2019,0.011129733
25590,2020,0.026159214
25590,2021,0.01364734
25769,2006,0.034232668
25778,2006,0.01369953
25778,2007,0.013704614
25778,2008,0.033522815
25778,2009,0.022362625
25778,2010,0.014955209
25778,2011,0.018331501
25778,2012,0.014426463
25778,2013,0.010511989
25778,2014,0.011662107
25778,2015,0.013136592
25778,2016,0.013175119
25778,2017,0.013883438
25778,2018,0.016169581
25785,2006,0.023232542
25785,2007,0.021695319
25785,2008,0.062325728
25785,2009,0.042349836
25785,2010,0.024050887
25785,2011,0.024977716
25785,2012,0.01603007
25785,2013,0.015046892
25785,2014,0.013152277
25785,2015,0.013930217
25785,2016,0.016354108
25785,2017,0.01126848
25785,2018,0.017173232
25785,2019,0.017237799
25785,2020,0.03552936
25785,2021,0.026260691
25953,2006,0.012019345
25953,2007,0.014154082
25953,2008,0.03088088
25953,2009,0.026190387
25953,2010,0.018837806
25953,2011,0.023060244
25953,2012,0.014214435
25953,2013,0.011802531
25953,2014,0.013026015
25953,2015,0.01626542
25953,2016,0.017008413
25953,2017,0.011505295
25953,2018,0.014362375
25953,2019,0.014048727
25953,2020,0.029110835
25953,2021,0.012858933
26009,2006,0.010320422
26084,2006,0.029715609
26084,2007,0.020810906
26084,2008,0.047104323
26084,2009,0.048987622
26084,2010,0.031595571
26084,2011,0.040600036
26084,2012,0.021222969
26084,2013,0.023572509
26084,2014,0.021763268
26084,2015,0.024322661
26084,2016,0.020130497
26084,2017,0.019590749
26084,2018,0.026225495
26084,2019,0.0232378
26084,2020,0.03868553
26084,2021,0.02393717
26201,2006,0.023067612
26201,2007,0.022482689
26201,2008,0.030009904
26201,2009,0.033338507
26201,2010,0.03010841
26201,2011,0.02051424
26201,2012,0.014567036
26201,2013,0.013849527
26201,2014,0.01855208
26201,2015,0.025488801
26201,2016,0.028447086
26201,2017,0.030603364
26201,2018,0.026656768
26201,2019,0.023483075
26201,2020,0.048609935
26201,2021,0.032313034
26252,2006,0.020330074
26252,2007,0.008096173
26382,2006,0.02620384
26382,2007,0.028406702
26382,2008,0.072163632
26382,2009,0.053925232
26382,2010,0.034797239
26382,2011,0.022959788
26403,2006,0.012106252
26403,2007,0.012853736
26403,2008,0.031068274
26403,2009,0.025302369
26403,2010,0.014715152
26403,2011,0.019365129
26403,2012,0.011369094
26403,2013,0.011285909
26403,2014,0.01114743
26403,2015,0.014225936
26403,2016,0.010786715
26403,2017,0.009547228
26403,2018,0.013240585
26403,2019,0.014213511
26403,2020,0.030874897
26403,2021,0.015646297
26463,2006,0.014430562
26463,2007,0.010367896
26463,2008,0.031380598
26463,2009,0.02322294
26463,2010,0.016578867
26463,2011,0.019450557
26463,2012,0.018436384
26463,2013,0.011017246
26463,2014,0.011513943
26463,2015,0.013179861
26463,2016,0.015373991
26463,2017,0.014123662
26463,2018,0.015221063
26463,2019,0.007473749
26470,2006,0.014218537
26470,2007,0.016334246
26470,2008,0.042072544
26470,2009,0.026020264
26470,2010,0.015180835
26470,2011,0.023930329
26470,2012,0.018878231
26470,2013,0.01793469
26470,2014,0.022146521
26470,2015,0.026125731
26470,2016,0.035054749
26470,2017,0.019489722
26470,2018,0.021992734
26518,2006,0.020999371
26518,2007,0.015296414
26535,2006,0.030090966
26535,2007,0.141629427
26535,2008,0.132770744
26535,2009,0.20696027
26535,2010,0.22380113
26606,2006,0.01529637
26606,2007,0.015679601
26606,2008,0.020156237
26607,2006,0.017992611
26607,2007,0.027052968
26607,2008,0.047148632
26607,2009,0.043971214
26607,2010,0.024563694
26607,2011,0.027076758
26607,2012,0.013958738
26607,2013,0.010698976
26607,2014,0.015441933
26607,2015,0.016534984
26607,2016,0.017468195
26607,2017,0.020254167
26607,2018,0.024813584
26607,2019,0.028011244
26607,2020,0.051678832
26607,2021,0.02644642
26614,2006,0.011455653
26614,2007,0.015641698
26614,2008,0.025126715
26614,2009,0.012581669
26614,2010,0.011908266
26614,2011,0.017341303
26614,2012,0.009353913
26614,2013,0.010072195
26614,2014,0.009947419
26614,2015,0.013799901
26614,2016,0.014938991
26614,2017,0.012314298
26614,2018,0.016012114
26614,2019,0.012833992
26614,2020,0.034484662
26614,2021,0.021575444
26649,2006,0.020518435
26649,2007,0.017134974
26649,2008,0.038772347
26649,2009,0.025512324
26649,2010,0.017518401
26649,2011,0.017032069
26649,2012,0.014101013
26649,2013,0.021266345
26649,2014,0.019537387
26649,2015,0.024737268
26649,2016,0.029811099
26649,2017,0.015389393
26649,2018,0.015090029
26649,2019,0.016388445
26649,2020,0.033650781
26649,2021,0.017867616
26650,2006,0.015956867
26650,2007,0.018997709
26650,2008,0.05057198
26650,2009,0.047619078
26650,2010,0.022548754
26650,2011,0.020589385
26650,2012,0.019163089
26650,2013,0.015017746
26650,2014,0.021871719
26650,2015,0.01776561
26650,2016,0.013656308
26650,2017,0.013378524
26650,2018,0.016984749
26650,2019,0.013799128
26650,2020,0.032916096
26650,2021,0.017040084
26657,2006,0.017381122
26657,2007,0.018722294
26657,2008,0.057420576
26657,2009,0.06109646
26657,2010,0.068407422
26710,2006,0.009384768
26710,2007,0.01459163
26710,2008,0.043832906
26710,2009,0.029711252
26710,2010,0.013500169
26710,2011,0.01613417
26710,2012,0.010020589
26710,2013,0.008682992
26710,2014,0.009059376
26710,2015,0.010932465
26710,2016,0.011210848
26710,2017,0.007102285
26710,2018,0.012614699
26710,2019,0.011121092
26710,2020,0.036939759
26710,2021,0.013625649
26825,2006,0.007234651
26825,2007,0.008465674
26825,2008,0.019345354
26825,2009,0.012626146
26825,2010,0.011128588
26825,2011,0.010196734
26825,2012,0.008469185
26825,2013,0.007992362
26825,2014,0.010797056
26825,2015,0.01051321
26825,2016,0.011172869
26825,2017,0.011394779
26825,2018,0.014425684
26825,2019,0.013761194
26825,2020,0.019933078
26825,2021,0.011999809
27043,2006,0.018403464
27043,2007,0.017024587
27043,2008,0.029081367
27043,2009,0.0227439
27043,2010,0.014443379
27043,2011,0.020193257
27043,2012,0.017654979
27043,2013,0.012818924
27043,2014,0.010375232
27043,2015,0.013768213
27043,2016,0.012711544
27043,2017,0.010512472
27043,2018,0.017294633
27043,2019,0.015670405
27043,2020,0.029527643
27043,2021,0.001224559
27167,2015,0.07649066
27167,2016,0.052617019
27167,2017,0.114130717
27167,2018,0.061608679
27167,2019,0.032895751
27167,2020,0.060070219
27167,2021,0.050693949
27254,2006,0.023067059
27254,2007,0.022435982
27254,2008,0.047204833
27254,2009,0.044767084
27254,2010,0.024370544
27254,2011,0.028584916
27254,2012,0.018875059
27254,2013,0.015151791
27334,2006,0.013824671
27334,2007,0.016131625
27334,2008,0.031574364
27334,2009,0.024364683
27334,2010,0.018725197
